Vehicle Class,Vehicle Make,Vehicle Model,Fuel Type,Cylinder capacity of engine (c.c.),Body Type,Permitted Gross Vehicle Weight,Number of passenger seats,Year Of Manufacture,Month,Registration Year
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,1,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,1,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,1,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,1,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,MERCEDES BENZ,516BT EL,Diesel,,LIGHT BUS,5.5,,2017,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2019,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,2,2021
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2017,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,-,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2019,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,3,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,4,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2019,4,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2019,4,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,4,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2019,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2019,5,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,5,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,6,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,6,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAF,Diesel,,LIGHT BUS,5.69,,2018,6,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,6,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,GMI,GEMINI,Diesel,,LIGHT BUS,7,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2021,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2019,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,7,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,7,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,8,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,8,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,8,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,8,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,8,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Private Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,8,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,9,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,9,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,9,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,9,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,9,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,9,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.4,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,10,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,10,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2021,10,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,10,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2020,10,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2020,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAD,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,MITSUBISHI FUSO,BE641GRMDAE,Diesel,,LIGHT BUS,5.5,,2021,11,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,11,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Public Light Bus,TOYOTA,COASTER LPG LWB,LPG,,LIGHT BUS,5.29,,2020,12,2021
Private Light Bus,TOYOTA,COASTER MANUAL DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2021,12,2021
Private Light Bus,TOYOTA,COASTER AUTO DIESEL LWB,Diesel,,LIGHT BUS,5.29,,2020,12,2021
